2025-08-31T17:41:17.831933 | INFO     | api                  | logging_config.py:189          | log_api_request           | {"method": "GET", "path": "/api/test", "user_id": 123, "query_params": {"page": "1"}, "headers": {"User-Agent": "test-agent"}} | API Request
2025-08-31T17:54:02.734632 | INFO     | api                  | logging_config.py:189          | log_api_request           | {"method": "POST", "path": "/auth/register", "user_id": null, "query_params": {}, "headers": {"host": "localhost:8000", "user-agent": "python-requests/2.32.5", "accept-encoding": "gzip, deflate", "accept": "*/*", "connection": "keep-alive", "content-length": "83", "content-type": "application/json"}, "body": null} | API Request
2025-08-31T17:54:03.029089 | INFO     | api                  | logging_config.py:201          | log_api_response          | {"method": "POST", "path": "/auth/register", "status_code": 201, "response_time_ms": 294.82, "user_id": null} | API Response
2025-08-31T17:54:03.041273 | INFO     | api                  | logging_config.py:189          | log_api_request           | {"method": "POST", "path": "/auth/jwt/login", "user_id": null, "query_params": {}, "headers": {"host": "localhost:8000", "user-agent": "python-requests/2.32.5", "accept-encoding": "gzip, deflate", "accept": "*/*", "connection": "keep-alive", "content-length": "50", "content-type": "application/x-www-form-urlencoded"}, "body": null} | API Request
2025-08-31T17:54:03.338412 | INFO     | api                  | logging_config.py:201          | log_api_response          | {"method": "POST", "path": "/auth/jwt/login", "status_code": 200, "response_time_ms": 297.16, "user_id": null} | API Response
2025-08-31T17:54:03.353794 | INFO     | api                  | logging_config.py:189          | log_api_request           | {"method": "POST", "path": "/buyers", "user_id": null, "query_params": {}, "headers": {"host": "localhost:8000", "accept-encoding": "identity", "content-length": "219", "accept": "application/json", "content-type": "application/json", "user-agent": "OpenAPI-Generator/1.0.0/python", "authorization": "Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiI2IiwiYXVkIjpbImZhc3RhcGktdXNlcnM6YXV0aCJdLCJleHAiOjE3NTY2OTE2NDN9.CUvfju4VC57aa-fmCVQFONJfifJIYwlv2EhhK28oBIc"}, "body": {"default_child_llm": {"name": "gpt-4o_basic", "description": "basic GPT-4o LLM buyer", "model": "openrouter/openai/chatgpt-4o-latest", "custom_prompt": "Do it properly.", "max_budget": 50.0}, "default_max_budget": 0.0}} | API Request
2025-08-31T17:54:03.381955 | INFO     | api                  | logging_config.py:201          | log_api_response          | {"method": "POST", "path": "/buyers", "status_code": 200, "response_time_ms": 28.55, "user_id": null} | API Response
2025-08-31T17:54:03.392497 | INFO     | api                  | logging_config.py:189          | log_api_request           | {"method": "POST", "path": "/sellers", "user_id": null, "query_params": {}, "headers": {"host": "localhost:8000", "accept-encoding": "identity", "content-length": "0", "accept": "application/json", "user-agent": "OpenAPI-Generator/1.0.0/python", "authorization": "Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiI2IiwiYXVkIjpbImZhc3RhcGktdXNlcnM6YXV0aCJdLCJleHAiOjE3NTY2OTE2NDN9.CUvfju4VC57aa-fmCVQFONJfifJIYwlv2EhhK28oBIc"}, "body": null} | API Request
2025-08-31T17:54:03.428268 | INFO     | api                  | logging_config.py:201          | log_api_response          | {"method": "POST", "path": "/sellers", "status_code": 200, "response_time_ms": 36.1, "user_id": null} | API Response
2025-08-31T17:54:03.437733 | INFO     | api                  | logging_config.py:189          | log_api_request           | {"method": "PUT", "path": "/users/me/api-keys", "user_id": null, "query_params": {}, "headers": {"host": "localhost:8000", "accept-encoding": "identity", "content-length": "99", "accept": "application/json", "content-type": "application/json", "user-agent": "OpenAPI-Generator/1.0.0/python", "authorization": "Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiI2IiwiYXVkIjpbImZhc3RhcGktdXNlcnM6YXV0aCJdLCJleHAiOjE3NTY2OTE2NDN9.CUvfju4VC57aa-fmCVQFONJfifJIYwlv2EhhK28oBIc"}, "body": {"OPENROUTER_API_KEY": "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"}} | API Request
2025-08-31T17:54:03.463509 | INFO     | api                  | logging_config.py:201          | log_api_response          | {"method": "PUT", "path": "/users/me/api-keys", "status_code": 200, "response_time_ms": 26.09, "user_id": null} | API Response
2025-08-31T17:54:03.474306 | INFO     | api                  | logging_config.py:189          | log_api_request           | {"method": "POST", "path": "/auth/register", "user_id": null, "query_params": {}, "headers": {"host": "localhost:8000", "user-agent": "python-requests/2.32.5", "accept-encoding": "gzip, deflate", "accept": "*/*", "connection": "keep-alive", "content-length": "83", "content-type": "application/json"}, "body": null} | API Request
2025-08-31T17:54:03.673544 | INFO     | api                  | logging_config.py:201          | log_api_response          | {"method": "POST", "path": "/auth/register", "status_code": 201, "response_time_ms": 199.4, "user_id": null} | API Response
2025-08-31T17:54:03.686406 | INFO     | api                  | logging_config.py:189          | log_api_request           | {"method": "POST", "path": "/auth/jwt/login", "user_id": null, "query_params": {}, "headers": {"host": "localhost:8000", "user-agent": "python-requests/2.32.5", "accept-encoding": "gzip, deflate", "accept": "*/*", "connection": "keep-alive", "content-length": "50", "content-type": "application/x-www-form-urlencoded"}, "body": null} | API Request
2025-08-31T17:54:03.978688 | INFO     | api                  | logging_config.py:201          | log_api_response          | {"method": "POST", "path": "/auth/jwt/login", "status_code": 200, "response_time_ms": 292.35, "user_id": null} | API Response
2025-08-31T17:54:03.991089 | INFO     | api                  | logging_config.py:189          | log_api_request           | {"method": "POST", "path": "/buyers", "user_id": null, "query_params": {}, "headers": {"host": "localhost:8000", "accept-encoding": "identity", "content-length": "219", "accept": "application/json", "content-type": "application/json", "user-agent": "OpenAPI-Generator/1.0.0/python", "authorization": "Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiI3IiwiYXVkIjpbImZhc3RhcGktdXNlcnM6YXV0aCJdLCJleHAiOjE3NTY2OTE2NDN9.GjgCpZxSlVB_lZkqTSQeVn78S0fHchAJfyVZR6CJhGA"}, "body": {"default_child_llm": {"name": "gpt-4o_basic", "description": "basic GPT-4o LLM buyer", "model": "openrouter/openai/chatgpt-4o-latest", "custom_prompt": "Do it properly.", "max_budget": 50.0}, "default_max_budget": 0.0}} | API Request
2025-08-31T17:54:04.019572 | INFO     | api                  | logging_config.py:201          | log_api_response          | {"method": "POST", "path": "/buyers", "status_code": 200, "response_time_ms": 29.02, "user_id": null} | API Response
2025-08-31T17:54:04.028632 | INFO     | api                  | logging_config.py:189          | log_api_request           | {"method": "POST", "path": "/sellers", "user_id": null, "query_params": {}, "headers": {"host": "localhost:8000", "accept-encoding": "identity", "content-length": "0", "accept": "application/json", "user-agent": "OpenAPI-Generator/1.0.0/python", "authorization": "Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiI3IiwiYXVkIjpbImZhc3RhcGktdXNlcnM6YXV0aCJdLCJleHAiOjE3NTY2OTE2NDN9.GjgCpZxSlVB_lZkqTSQeVn78S0fHchAJfyVZR6CJhGA"}, "body": null} | API Request
2025-08-31T17:54:04.071525 | INFO     | api                  | logging_config.py:201          | log_api_response          | {"method": "POST", "path": "/sellers", "status_code": 200, "response_time_ms": 43.13, "user_id": null} | API Response
2025-08-31T17:54:04.083443 | INFO     | api                  | logging_config.py:189          | log_api_request           | {"method": "PUT", "path": "/users/me/api-keys", "user_id": null, "query_params": {}, "headers": {"host": "localhost:8000", "accept-encoding": "identity", "content-length": "99", "accept": "application/json", "content-type": "application/json", "user-agent": "OpenAPI-Generator/1.0.0/python", "authorization": "Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiI3IiwiYXVkIjpbImZhc3RhcGktdXNlcnM6YXV0aCJdLCJleHAiOjE3NTY2OTE2NDN9.GjgCpZxSlVB_lZkqTSQeVn78S0fHchAJfyVZR6CJhGA"}, "body": {"OPENROUTER_API_KEY": "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"}} | API Request
2025-08-31T17:54:04.119013 | INFO     | api                  | logging_config.py:201          | log_api_response          | {"method": "PUT", "path": "/users/me/api-keys", "status_code": 200, "response_time_ms": 36.5, "user_id": null} | API Response
2025-08-31T17:54:04.166595 | INFO     | api                  | logging_config.py:189          | log_api_request           | {"method": "POST", "path": "/sellers/me/matchers", "user_id": null, "query_params": {}, "headers": {"host": "localhost:8000", "accept-encoding": "identity", "content-length": "138", "accept": "application/json", "content-type": "application/json", "user-agent": "OpenAPI-Generator/1.0.0/python", "authorization": "Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIyIiwiYXVkIjpbImZhc3RhcGktdXNlcnM6YXV0aCJdLCJleHAiOjE3NTY2OTE2NDB9.Jn9R2R2UFIEJItklN1zTZV5oHe705kYWz0q3bRVkzAE"}, "body": {"keywords": ["population", "demography"], "min_max_budget": 0.0, "min_inspection_rate": 0.0, "min_purchase_rate": 0.0, "min_priority": 0}} | API Request
2025-08-31T17:54:04.292524 | INFO     | api                  | logging_config.py:201          | log_api_response          | {"method": "POST", "path": "/sellers/me/matchers", "status_code": 200, "response_time_ms": 127.25, "user_id": null} | API Response
2025-08-31T17:54:04.307431 | INFO     | api                  | logging_config.py:189          | log_api_request           | {"method": "POST", "path": "/sellers/me/matchers", "user_id": null, "query_params": {}, "headers": {"host": "localhost:8000", "accept-encoding": "identity", "content-length": "138", "accept": "application/json", "content-type": "application/json", "user-agent": "OpenAPI-Generator/1.0.0/python", "authorization": "Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIyIiwiYXVkIjpbImZhc3RhcGktdXNlcnM6YXV0aCJdLCJleHAiOjE3NTY2OTE2NDB9.Jn9R2R2UFIEJItklN1zTZV5oHe705kYWz0q3bRVkzAE"}, "body": {"keywords": ["population", "demography"], "min_max_budget": 0.0, "min_inspection_rate": 0.0, "min_purchase_rate": 0.0, "min_priority": 0}} | API Request
2025-08-31T17:54:04.355345 | INFO     | api                  | logging_config.py:201          | log_api_response          | {"method": "POST", "path": "/sellers/me/matchers", "status_code": 200, "response_time_ms": 49.35, "user_id": null} | API Response
2025-08-31T17:54:04.380044 | INFO     | api                  | logging_config.py:189          | log_api_request           | {"method": "POST", "path": "/bot-sellers/", "user_id": null, "query_params": {}, "headers": {"host": "localhost:8000", "accept-encoding": "identity", "content-length": "65", "accept": "application/json", "content-type": "application/json", "user-agent": "OpenAPI-Generator/1.0.0/python", "authorization": "Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIyIiwiYXVkIjpbImZhc3RhcGktdXNlcnM6YXV0aCJdLCJleHAiOjE3NTY2OTE2NDB9.Jn9R2R2UFIEJItklN1zTZV5oHe705kYWz0q3bRVkzAE"}, "body": {"info": "60\\% of the world population is urban.", "price": 5.0}} | API Request
2025-08-31T17:54:04.422584 | INFO     | api                  | logging_config.py:201          | log_api_response          | {"method": "POST", "path": "/bot-sellers/", "status_code": 200, "response_time_ms": 42.86, "user_id": null} | API Response
2025-08-31T17:54:04.428067 | INFO     | api                  | logging_config.py:189          | log_api_request           | {"method": "POST", "path": "/bot-sellers/", "user_id": null, "query_params": {}, "headers": {"host": "localhost:8000", "accept-encoding": "identity", "content-length": "98", "accept": "application/json", "content-type": "application/json", "user-agent": "OpenAPI-Generator/1.0.0/python", "authorization": "Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIyIiwiYXVkIjpbImZhc3RhcGktdXNlcnM6YXV0aCJdLCJleHAiOjE3NTY2OTE2NDB9.Jn9R2R2UFIEJItklN1zTZV5oHe705kYWz0q3bRVkzAE"}, "body": {"llm_model": "openrouter/openai/chatgpt-4o-latest", "llm_prompt": "Answer the question briefly."}} | API Request
2025-08-31T17:54:04.451331 | INFO     | api                  | logging_config.py:201          | log_api_response          | {"method": "POST", "path": "/bot-sellers/", "status_code": 200, "response_time_ms": 23.69, "user_id": null} | API Response
2025-08-31T17:54:04.474174 | INFO     | api                  | logging_config.py:189          | log_api_request           | {"method": "POST", "path": "/bot-sellers/1/matchers", "user_id": null, "query_params": {}, "headers": {"host": "localhost:8000", "accept-encoding": "identity", "content-length": "138", "accept": "application/json", "content-type": "application/json", "user-agent": "OpenAPI-Generator/1.0.0/python", "authorization": "Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIyIiwiYXVkIjpbImZhc3RhcGktdXNlcnM6YXV0aCJdLCJleHAiOjE3NTY2OTE2NDB9.Jn9R2R2UFIEJItklN1zTZV5oHe705kYWz0q3bRVkzAE"}, "body": {"keywords": ["population", "demography"], "min_max_budget": 0.0, "min_inspection_rate": 0.0, "min_purchase_rate": 0.0, "min_priority": 0}} | API Request
2025-08-31T17:54:04.517911 | INFO     | api                  | logging_config.py:201          | log_api_response          | {"method": "POST", "path": "/bot-sellers/1/matchers", "status_code": 200, "response_time_ms": 44.19, "user_id": null} | API Response
2025-08-31T17:54:04.523497 | INFO     | api                  | logging_config.py:189          | log_api_request           | {"method": "POST", "path": "/bot-sellers/2/matchers", "user_id": null, "query_params": {}, "headers": {"host": "localhost:8000", "accept-encoding": "identity", "content-length": "138", "accept": "application/json", "content-type": "application/json", "user-agent": "OpenAPI-Generator/1.0.0/python", "authorization": "Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIyIiwiYXVkIjpbImZhc3RhcGktdXNlcnM6YXV0aCJdLCJleHAiOjE3NTY2OTE2NDB9.Jn9R2R2UFIEJItklN1zTZV5oHe705kYWz0q3bRVkzAE"}, "body": {"keywords": ["population", "demography"], "min_max_budget": 0.0, "min_inspection_rate": 0.0, "min_purchase_rate": 0.0, "min_priority": 0}} | API Request
2025-08-31T17:54:04.560012 | INFO     | api                  | logging_config.py:201          | log_api_response          | {"method": "POST", "path": "/bot-sellers/2/matchers", "status_code": 200, "response_time_ms": 36.82, "user_id": null} | API Response
2025-08-31T17:54:04.581579 | INFO     | api                  | logging_config.py:189          | log_api_request           | {"method": "GET", "path": "/users/1", "user_id": null, "query_params": {}, "headers": {"host": "localhost:8000", "accept-encoding": "identity", "accept": "application/json", "user-agent": "OpenAPI-Generator/1.0.0/python"}, "body": null} | API Request
2025-08-31T17:54:04.606154 | INFO     | api                  | logging_config.py:201          | log_api_response          | {"method": "GET", "path": "/users/1", "status_code": 200, "response_time_ms": 24.74, "user_id": null} | API Response
2025-08-31T17:54:04.611089 | INFO     | api                  | logging_config.py:189          | log_api_request           | {"method": "GET", "path": "/users/2", "user_id": null, "query_params": {}, "headers": {"host": "localhost:8000", "accept-encoding": "identity", "accept": "application/json", "user-agent": "OpenAPI-Generator/1.0.0/python"}, "body": null} | API Request
2025-08-31T17:54:04.644512 | INFO     | api                  | logging_config.py:201          | log_api_response          | {"method": "GET", "path": "/users/2", "status_code": 200, "response_time_ms": 33.56, "user_id": null} | API Response
2025-08-31T17:54:04.675971 | INFO     | api                  | logging_config.py:189          | log_api_request           | {"method": "POST", "path": "/questions", "user_id": null, "query_params": {}, "headers": {"host": "localhost:8000", "accept-encoding": "identity", "content-length": "118", "accept": "application/json", "content-type": "application/json", "user-agent": "OpenAPI-Generator/1.0.0/python", "authorization": "Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxIiwiYXVkIjpbImZhc3RhcGktdXNlcnM6YXV0aCJdLCJleHAiOjE3NTY2OTE2Mzl9.wgqSpqnk2pWW4ejMtdJ17-b49_RjZj5PulccA7-bkd8"}, "body": {"query": "What is the total urban population of the world?", "max_budget": 5.0, "priority": 1, "context_pages": null}} | API Request
2025-08-31T17:54:04.702437 | INFO     | api                  | logging_config.py:248          | log_business_event        | {"event_type": "decision_context_creation_started", "user_id": 1, "query": "What is the total urban population of the world?", "max_budget": 5.0, "priority": 1, "available_balance": 10.0} | Business Event
2025-08-31T17:54:04.774539 | INFO     | api                  | logging_config.py:248          | log_business_event        | {"event_type": "decision_context_created", "user_id": 1, "context_id": 1, "query": "What is the total urban population of the world?", "max_budget": 5.0, "priority": 1, "remaining_balance": 5.0} | Business Event
2025-08-31T17:54:04.881486 | INFO     | api                  | logging_config.py:201          | log_api_response          | {"method": "POST", "path": "/questions", "status_code": 201, "response_time_ms": 205.87, "user_id": null} | API Response
2025-08-31T17:54:04.898799 | INFO     | api                  | logging_config.py:189          | log_api_request           | {"method": "GET", "path": "/sellers/2/inbox", "user_id": null, "query_params": {}, "headers": {"host": "localhost:8000", "accept-encoding": "identity", "accept": "application/json", "user-agent": "OpenAPI-Generator/1.0.0/python", "authorization": "Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIyIiwiYXVkIjpbImZhc3RhcGktdXNlcnM6YXV0aCJdLCJleHAiOjE3NTY2OTE2NDB9.Jn9R2R2UFIEJItklN1zTZV5oHe705kYWz0q3bRVkzAE"}, "body": null} | API Request
2025-08-31T17:54:04.927913 | INFO     | api                  | logging_config.py:201          | log_api_response          | {"method": "GET", "path": "/sellers/2/inbox", "status_code": 200, "response_time_ms": 29.31, "user_id": null} | API Response
2025-08-31T17:54:09.950683 | INFO     | api                  | logging_config.py:189          | log_api_request           | {"method": "GET", "path": "/questions/1/answers", "user_id": null, "query_params": {}, "headers": {"host": "localhost:8000", "accept-encoding": "identity", "accept": "application/json", "user-agent": "OpenAPI-Generator/1.0.0/python", "authorization": "Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxIiwiYXVkIjpbImZhc3RhcGktdXNlcnM6YXV0aCJdLCJleHAiOjE3NTY2OTE2Mzl9.wgqSpqnk2pWW4ejMtdJ17-b49_RjZj5PulccA7-bkd8"}, "body": null} | API Request
2025-08-31T17:54:09.979349 | INFO     | api                  | logging_config.py:201          | log_api_response          | {"method": "GET", "path": "/questions/1/answers", "status_code": 200, "response_time_ms": 28.88, "user_id": null} | API Response
2025-08-31T17:54:10.000906 | INFO     | api                  | logging_config.py:189          | log_api_request           | {"method": "POST", "path": "/sellers/me/matchers", "user_id": null, "query_params": {}, "headers": {"host": "localhost:8000", "accept-encoding": "identity", "content-length": "96", "accept": "application/json", "content-type": "application/json", "user-agent": "OpenAPI-Generator/1.0.0/python", "authorization": "Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIzIiwiYXVkIjpbImZhc3RhcGktdXNlcnM6YXV0aCJdLCJleHAiOjE3NTY2OTE2NDF9.gbCMzMPIZw3boRKahNS17kolr5inl_oFyr1peYkZwwk"}, "body": {"min_max_budget": 0.0, "min_inspection_rate": 0.0, "min_purchase_rate": 0.0, "min_priority": 0}} | API Request
2025-08-31T17:54:10.077144 | INFO     | api                  | logging_config.py:201          | log_api_response          | {"method": "POST", "path": "/sellers/me/matchers", "status_code": 200, "response_time_ms": 76.24, "user_id": null} | API Response
2025-08-31T17:54:10.099648 | INFO     | api                  | logging_config.py:189          | log_api_request           | {"method": "GET", "path": "/sellers/3/inbox", "user_id": null, "query_params": {}, "headers": {"host": "localhost:8000", "accept-encoding": "identity", "accept": "application/json", "user-agent": "OpenAPI-Generator/1.0.0/python", "authorization": "Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIzIiwiYXVkIjpbImZhc3RhcGktdXNlcnM6YXV0aCJdLCJleHAiOjE3NTY2OTE2NDF9.gbCMzMPIZw3boRKahNS17kolr5inl_oFyr1peYkZwwk"}, "body": null} | API Request
2025-08-31T17:54:10.122711 | INFO     | api                  | logging_config.py:201          | log_api_response          | {"method": "GET", "path": "/sellers/3/inbox", "status_code": 200, "response_time_ms": 23.71, "user_id": null} | API Response
2025-08-31T17:54:10.145558 | INFO     | api                  | logging_config.py:189          | log_api_request           | {"method": "POST", "path": "/questions/1/answers", "user_id": null, "query_params": {}, "headers": {"host": "localhost:8000", "accept-encoding": "identity", "content-length": "118", "accept": "application/json", "content-type": "application/json", "user-agent": "OpenAPI-Generator/1.0.0/python", "authorization": "Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIyIiwiYXVkIjpbImZhc3RhcGktdXNlcnM6YXV0aCJdLCJleHAiOjE3NTY2OTE2NDB9.Jn9R2R2UFIEJItklN1zTZV5oHe705kYWz0q3bRVkzAE"}, "body": {"private_info": "The total urban population of the world is 4.4 billion.", "public_info": "the answer", "price": 4.0}} | API Request
2025-08-31T17:54:10.222069 | INFO     | api                  | logging_config.py:201          | log_api_response          | {"method": "POST", "path": "/questions/1/answers", "status_code": 201, "response_time_ms": 76.83, "user_id": null} | API Response
2025-08-31T17:54:10.241397 | INFO     | api                  | logging_config.py:189          | log_api_request           | {"method": "GET", "path": "/questions/1/answers", "user_id": null, "query_params": {}, "headers": {"host": "localhost:8000", "accept-encoding": "identity", "accept": "application/json", "user-agent": "OpenAPI-Generator/1.0.0/python", "authorization": "Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxIiwiYXVkIjpbImZhc3RhcGktdXNlcnM6YXV0aCJdLCJleHAiOjE3NTY2OTE2Mzl9.wgqSpqnk2pWW4ejMtdJ17-b49_RjZj5PulccA7-bkd8"}, "body": null} | API Request
2025-08-31T17:54:10.270640 | INFO     | api                  | logging_config.py:201          | log_api_response          | {"method": "GET", "path": "/questions/1/answers", "status_code": 200, "response_time_ms": 29.49, "user_id": null} | API Response
2025-08-31T17:54:10.288977 | INFO     | api                  | logging_config.py:189          | log_api_request           | {"method": "POST", "path": "/questions/1/inspect", "user_id": null, "query_params": {}, "headers": {"host": "localhost:8000", "accept-encoding": "identity", "content-length": "0", "accept": "application/json", "user-agent": "OpenAPI-Generator/1.0.0/python", "authorization": "Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxIiwiYXVkIjpbImZhc3RhcGktdXNlcnM6YXV0aCJdLCJleHAiOjE3NTY2OTE2Mzl9.wgqSpqnk2pWW4ejMtdJ17-b49_RjZj5PulccA7-bkd8"}, "body": null} | API Request
2025-08-31T17:54:10.306599 | INFO     | api                  | logging_config.py:201          | log_api_response          | {"method": "POST", "path": "/questions/1/inspect", "status_code": 202, "response_time_ms": 17.86, "user_id": null} | API Response
2025-08-31T17:54:10.333593 | INFO     | api                  | logging_config.py:189          | log_api_request           | {"method": "GET", "path": "/jobs/ff38150f-0711-4d78-a013-9cf189fb114d/status", "user_id": null, "query_params": {}, "headers": {"host": "localhost:8000", "accept-encoding": "identity", "accept": "application/json", "user-agent": "OpenAPI-Generator/1.0.0/python", "authorization": "Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxIiwiYXVkIjpbImZhc3RhcGktdXNlcnM6YXV0aCJdLCJleHAiOjE3NTY2OTE2Mzl9.wgqSpqnk2pWW4ejMtdJ17-b49_RjZj5PulccA7-bkd8"}, "body": null} | API Request
2025-08-31T17:54:10.349717 | INFO     | api                  | logging_config.py:201          | log_api_response          | {"method": "GET", "path": "/jobs/ff38150f-0711-4d78-a013-9cf189fb114d/status", "status_code": 200, "response_time_ms": 16.25, "user_id": null} | API Response
2025-08-31T17:56:58.709892 | INFO     | api                  | logging_config.py:189          | log_api_request           | {"method": "POST", "path": "/questions/1/inspect", "user_id": null, "query_params": {}, "headers": {"host": "localhost:8000", "accept-encoding": "identity", "content-length": "0", "accept": "application/json", "user-agent": "OpenAPI-Generator/1.0.0/python", "authorization": "Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxIiwiYXVkIjpbImZhc3RhcGktdXNlcnM6YXV0aCJdLCJleHAiOjE3NTY2OTE2Mzl9.wgqSpqnk2pWW4ejMtdJ17-b49_RjZj5PulccA7-bkd8"}, "body": null} | API Request
2025-08-31T17:56:58.863074 | INFO     | api                  | logging_config.py:201          | log_api_response          | {"method": "POST", "path": "/questions/1/inspect", "status_code": 202, "response_time_ms": 153.45, "user_id": null} | API Response
2025-08-31T17:57:00.317446 | INFO     | api                  | logging_config.py:189          | log_api_request           | {"method": "GET", "path": "/jobs/44418715-8624-4e02-8b7f-2902853a87e2/status", "user_id": null, "query_params": {}, "headers": {"host": "localhost:8000", "accept-encoding": "identity", "accept": "application/json", "user-agent": "OpenAPI-Generator/1.0.0/python", "authorization": "Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxIiwiYXVkIjpbImZhc3RhcGktdXNlcnM6YXV0aCJdLCJleHAiOjE3NTY2OTE2Mzl9.wgqSpqnk2pWW4ejMtdJ17-b49_RjZj5PulccA7-bkd8"}, "body": null} | API Request
2025-08-31T17:57:00.336628 | INFO     | api                  | logging_config.py:201          | log_api_response          | {"method": "GET", "path": "/jobs/44418715-8624-4e02-8b7f-2902853a87e2/status", "status_code": 200, "response_time_ms": 19.54, "user_id": null} | API Response
2025-08-31T17:57:34.379468 | INFO     | api                  | logging_config.py:189          | log_api_request           | {"method": "POST", "path": "/questions/1/inspect", "user_id": null, "query_params": {}, "headers": {"host": "localhost:8000", "accept-encoding": "identity", "content-length": "0", "accept": "application/json", "user-agent": "OpenAPI-Generator/1.0.0/python", "authorization": "Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxIiwiYXVkIjpbImZhc3RhcGktdXNlcnM6YXV0aCJdLCJleHAiOjE3NTY2OTE2Mzl9.wgqSpqnk2pWW4ejMtdJ17-b49_RjZj5PulccA7-bkd8"}, "body": null} | API Request
2025-08-31T17:57:34.418183 | INFO     | api                  | logging_config.py:201          | log_api_response          | {"method": "POST", "path": "/questions/1/inspect", "status_code": 202, "response_time_ms": 39.36, "user_id": null} | API Response
2025-08-31T17:57:36.208790 | INFO     | api                  | logging_config.py:189          | log_api_request           | {"method": "GET", "path": "/jobs/97c2249d-309f-4860-ac3d-c4a0a7d3526e/status", "user_id": null, "query_params": {}, "headers": {"host": "localhost:8000", "accept-encoding": "identity", "accept": "application/json", "user-agent": "OpenAPI-Generator/1.0.0/python", "authorization": "Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxIiwiYXVkIjpbImZhc3RhcGktdXNlcnM6YXV0aCJdLCJleHAiOjE3NTY2OTE2Mzl9.wgqSpqnk2pWW4ejMtdJ17-b49_RjZj5PulccA7-bkd8"}, "body": null} | API Request
2025-08-31T17:57:36.226570 | INFO     | api                  | logging_config.py:201          | log_api_response          | {"method": "GET", "path": "/jobs/97c2249d-309f-4860-ac3d-c4a0a7d3526e/status", "status_code": 200, "response_time_ms": 17.78, "user_id": null} | API Response
